27	5.82851	0.06343	11.6342
777	6.6685	14.4827	11.6676
199	16.0067	5.92884	11.6899
756	18.3179	7.151	11.7311
351	17.188	18.1324	11.746
107	24.9385	1.00531	11.7573
681	4.2109	22.5708	11.769
758	0.34597	7.7296	11.8535
808	3.20826	24.6935	11.8557
834	5.6053	9.96124	11.8657
498	5.94045	17.1554	11.9267
794	8.67204	9.23502	11.927
696	0.62685	11.3608	11.9655
525	9.58004	23.2884	11.9751
296	12.4539	5.37674	12.072
448	17.5157	0.66209	12.0925
833	22.0971	11.716	12.0944
378	20.6371	14.2218	12.1663
272	8.83172	13.3374	12.1752
362	8.5791	17.8993	12.1825
248	3.93514	15.4055	12.2226
682	0.77541	15.7567	12.2883
112	22.3182	1.866	12.3408
250	17.7972	20.4442	12.3529
68	8.51718	1.47235	12.4141
752	3.1483	2.16573	12.4328
782	22.6695	7.2547	12.4608
730	5.03973	5.34805	12.469
411	20.6075	9.44477	12.4751
305	23.9305	9.63451	12.4886
323	3.05311	7.36822	12.495
211	12.4682	10.5918	12.5214
529	24.7402	21.5174	12.5282
403	14.4604	7.60567	12.5327
737	18.17	4.22192	12.5594
841	23.1578	14.9227	12.6103
91	2.54448	4.52902	12.6186
397	9.38344	20.6344	12.6346
106	11.1207	8.32429	12.6602
740	14.1836	24.6081	12.662
623	11.1571	1.04843	12.7255
327	22.167	21.7002	12.7527
40	24.2834	4.65195	12.7741
670	5.69581	2.56531	12.8146
245	15.2666	20.6308	12.8394
617	14.5345	18.0574	12.8795
115	2.03747	13.6228	12.8944
134	18.9271	12.0268	12.9244
433	3.19631	20.4729	12.9465
695	12.2207	22.2304	13.0204
268	19.1521	23.6858	13.024
709	16.6651	10.3215	13.0556
514	8.98925	6.4705	13.0783
795	1.16357	23.7495	13.112
289	16.3133	16.0281	13.2179
130	14.1203	14.4748	13.2182
789	2.41576	17.2281	13.2408
291	20.4224	5.97707	13.2978
269	7.23378	23.4685	13.3693
343	10.4831	3.69334	13.4078
122	11.5842	19.4978	13.4529
584	5.66794	7.72763	13.5245
838	15.9195	23.0051	13.582
326	7.61302	11.3603	13.5821
366	19.4559	18.3109	13.6064
537	12.1046	16.6026	13.6144
524	0.26089	2.41986	13.6886
9	24.5875	19.3594	13.6945
81	6.3791	20.1233	13.7072
478	15.1932	1.86341	13.7164
832	7.75611	4.46279	13.7486
156	22.1354	18.926	13.7692
467	16.7561	13.0748	13.7775
32	18.8877	15.3438	13.7838
827	23.3413	24.1186	13.8093
46	10.1614	11.1133	13.8396
655	14.3233	11.7852	13.8798
466	20.4651	0.99039	13.8904
287	19.6103	21.3152	13.8991
568	5.02777	12.8284	13.918
610	2.75629	10.8196	13.9202
747	9.33213	16.0673	14.0053
659	24.756	13.2058	14.0238
432	1.13946	8.71873	14.047
238	10.7753	13.58	14.0867
864	16.2802	8.27446	14.096
643	13.2596	3.62047	14.1239
413	5.00783	22.176	14.1677
689	16.2653	4.36064	14.1859
484	5.59379	0.14553	14.1921
226	8.88682	24.9496	14.2152
233	18.7751	7.98415	14.261
787	4.61866	18.5876	14.2749
86	2.29425	1.23736	14.2967
437	22.3479	3.86696	14.3112
699	18.0637	2.22977	14.3425
826	1.23451	6.1003	14.3718
770	7.08337	17.3924	14.3773
802	12.7958	1.02046	14.5052
589	22.5934	16.6825	14.5323
353	1.5355	21.8545	14.6211
275	10.8321	6.05603	14.6289
631	20.8254	11.0821	14.6477
780	7.81188	8.98328	14.6499
688	13.1514	9.24994	14.6828
788	24.3866	10.3452	14.6975
77	3.26566	23.9098	14.7195
18	21.7131	8.2046	14.7235
299	7.31732	14.3071	14.7236
431	22.1057	13.6829	14.7644
87	23.591	6.21788	14.7705
512	4.80499	15.8037	14.7793
800	5.14586	10.2047	14.7969
624	10.5578	23.115	14.8064
493	13.2338	6.51976	14.8153
489	17.4056	24.8169	14.8372
519	0.30684	16.4316	14.8615
716	16.8444	20.1941	14.8942
761	13.6655	20.7736	14.8958
292	1.8808	19.3184	14.9175
123	8.39144	21.8906	15.0301
753	4.36716	5.22204	15.056
172	23.3218	21.728	15.1412
594	20.7707	23.9823	15.1501
796	9.70212	18.4756	15.1537
325	10.4834	8.60541	15.1548
298	3.48214	8.1072	15.1634
131	17.635	17.2189	15.1815
15	18.0317	5.95464	15.2348
773	23.6654	1.18568	15.2702
129	2.4547	14.8277	15.3187
35	14.5328	18.3776	15.3259
342	2.21203	3.8736	15.3382
20	19.8638	4.1391	15.3559
516	13.3912	23.5753	15.3919
654	8.87814	2.41673	15.4079
213	15.0532	15.9886	15.4269
536	19.4303	13.2348	15.4392
90	12.8257	14.457	15.5075
625	5.99676	3.21461	15.5951
533	12.0856	11.8895	15.6842
803	20.3685	16.6608	15.7269
639	1.33673	11.5913	15.7369
632	17.1799	11.3491	15.7859
173	6.59976	6.66313	15.7893
149	15.1222	0.3229	15.8681
571	15.7305	22.2098	15.8847
718	15.2516	9.72249	16.0067
52	15.372	6.44624	16.0315
321	11.2213	20.513	16.0514
212	11.2788	3.46862	16.0662
784	18.9009	9.54485	16.0723
642	7.45979	19.6481	16.0849
721	16.8699	14.437	16.1152
652	12.0728	17.8285	16.1713
861	0.72671	0.43372	16.1896
150	10.7333	0.39677	16.1952
346	14.8481	12.8314	16.2087
574	18.3247	22.2845	16.2161
844	20.8865	21.418	16.2224
785	9.09827	13.4673	16.2571
332	24.7764	8.45798	16.2931
293	21.2847	1.92953	16.3068
36	3.76494	1.97406	16.3256
648	8.75987	4.96653	16.3409
801	23.3737	12.0993	16.3778
358	22.2272	19.3511	16.3833
515	6.36132	22.9147	16.3911
609	7.0738	0.88886	16.4156
47	0.17101	14.2002	16.4377
426	3.75758	12.6311	16.462
809	8.96245	10.7094	16.4941
41	21.3907	5.73944	16.5251
167	15.0465	3.67421	16.5374
821	19.4154	19.1014	16.5441
63	5.64019	17.8174	16.6965
757	6.70179	12.5954	16.7147
203	19.1007	0.32816	16.7399
223	24.8106	19.9624	16.7574
691	10.4824	15.6582	16.7924
665	7.9851	16.1877	16.8334
700	1.7959	6.88292	16.8573
85	4.87954	21.0666	16.8674
182	22.537	24.4605	16.8879
766	24.646	22.9726	16.9111
551	23.5476	16.5586	16.9655
127	17.8554	3.03548	16.9731
713	23.6343	3.16331	17.0061
846	16.5135	18.5746	17.0064
775	24.7712	5.36226	17.0604
597	22.4348	9.03301	17.0749
599	3.30435	19.1175	17.0758
270	1.11641	17.506	17.0912
650	13.1499	1.9175	17.1167
748	19.996	7.4209	17.1761
75	2.66319	22.7939	17.1814
708	21.4698	15.1699	17.2386
144	10.7205	6.66219	17.2664
311	5.52103	15.1964	17.2684
502	20.6022	11.3787	17.2731
408	4.80423	24.7151	17.2917
704	2.70554	9.94477	17.3004
386	13.0808	5.51592	17.3543
209	5.39422	4.85448	17.4383
618	8.18913	8.18273	17.4414
581	13.1016	8.4102	17.4515
318	11.4232	23.1639	17.5001
230	3.12083	15.7832	17.5776
103	6.17977	10.2273	17.6037
429	1.57965	2.40302	17.6255
49	17.1933	8.0232	17.6284
805	4.9768	7.82926	17.6369
442	13.4449	21.2465	17.6846
202	9.37053	18.4437	17.6973
751	18.2851	16.4364	17.8
857	11.4536	13.5112	17.8011
742	8.58507	21.2942	17.8061
1	16.9268	24.1003	17.871
92	10.733	9.50061	17.8847
113	20.382	3.79893	17.9301
722	0.11079	10.3603	17.946
70	9.70075	2.29124	18.0079
661	16.6866	20.752	18.0084
732	22.4257	22.1416	18.0592
487	8.7388	24.3521	18.0612
136	23.2148	6.7948	18.0681
586	15.2146	15.7229	18.0706
415	1.85294	20.6671	18.1062
294	17.4919	5.24276	18.2028
58	24.2422	0.97495	18.218
451	19.2871	13.8405	18.2302
389	2.06463	13.6018	18.2616
717	13.9614	18.5142	18.2684
720	13.9299	24.2231	18.2763
850	13.3213	11.922	18.3584
205	16.0137	1.77461	18.3814
51	2.89777	5.36442	18.4272
693	19.1353	20.9352	18.4306
856	16.8349	11.4715	18.5039
649	14.9387	9.83625	18.5279
562	23.4002	13.4143	18.6945
65	19.8528	18.2729	18.7071
542	22.3341	18.4027	18.7536
181	6.04089	1.38086	18.7556
462	21.3281	0.93113	18.804
570	13.0218	15.4943	18.8067
414	4.06102	2.75756	18.8223
185	11.5786	17.5523	18.8265
842	0.23248	8.09098	18.9041
582	9.67697	4.78271	18.9314
541	14.7043	6.91778	18.9397
539	7.72163	13.2265	18.947
234	11.7346	0.5414	18.9579
591	9.86202	11.7332	18.9983
663	4.75816	12.7843	19.0032
714	15.2941	13.2902	19.0129
315	7.42711	3.5049	19.0435
361	5.21403	18.5138	19.0477
859	6.69572	23.2721	19.0493
684	7.06156	6.2946	19.0805
781	0.07636	15.655	19.0975
749	11.0019	20.3785	19.1446
587	22.5983	10.8288	19.1584
139	0.56595	22.7083	19.1649
14	19.7588	5.94868	19.2103
194	19.153	9.36067	19.2248
503	11.947	3.39327	19.2319
310	0.89844	4.43366	19.2433
636	4.91964	21.3027	19.3089
66	7.30868	20.1635	19.3293
197	14.4373	4.0266	19.3353
824	21.5372	8.33359	19.3481
43	22.7573	4.03374	19.4164
301	2.79317	7.87371	19.4198
372	3.80606	23.6127	19.4336
523	18.9616	23.2205	19.4625
304	18.4246	1.06043	19.477
380	7.78873	17.7493	19.5405
731	20.3909	15.8576	19.5437
430	1.93258	0.11907	19.5724
341	11.9451	6.03627	19.6525
774	16.3127	18.4063	19.6751
145	9.82335	15.8039	19.6815
316	6.30423	15.3112	19.7025
364	7.82855	9.60959	19.7026
729	9.56126	7.49462	19.7443
24	1.38865	11.5331	19.781
337	9.70664	22.4459	19.8006
573	3.77921	16.4749	19.8522
25	24.3	19.5999	19.8599
184	4.61058	9.28195	19.8996
736	1.58376	17.5838	19.935
369	19.9768	11.7168	19.9796
828	21.5485	23.5257	19.9828
852	12.6456	22.5211	20.1139
5	16.8929	3.81901	20.1163
210	23.0768	16.4403	20.1572
616	12.5788	8.5767	20.1648
55	4.89211	4.7789	20.2128
606	16.7668	14.8906	20.3288
510	17.6917	7.33502	20.3505
178	16.0319	22.645	20.3923
232	19.8469	3.09329	20.4138
863	14.5562	20.4804	20.4239
829	20.9196	20.9978	20.4364
263	2.12477	19.9091	20.4644
345	12.2872	11.0932	20.5218
611	24.1088	24.7119	20.5314
557	0.33872	2.15656	20.5593
94	16.0935	9.16843	20.6974
813	21.7682	6.21952	20.7293
368	23.8593	8.87168	20.7465
822	9.29575	1.9896	20.771
726	11.2225	13.6149	20.781
630	3.13875	14.0518	20.7811
559	16.0265	0.57753	20.8026
216	5.35634	0.11618	20.8156
62	17.6132	11.0757	20.8619
556	6.57791	11.6963	20.9051
664	21.6412	13.81	20.9301
93	15.823	5.86832	20.9679
273	9.8912	18.2134	20.9854
153	0.72263	6.65711	20.9859
456	18.9028	14.1396	21.0359
480	18.4371	19.4142	21.0527
495	9.86286	10.058	21.1154
189	12.5088	18.4201	21.1202
255	24.1498	12.8618	21.1374
388	13.4564	0.17533	21.152
776	6.19173	7.87153	21.1785
218	1.73965	9.48561	21.2036
622	13.3189	15.8994	21.2086
393	2.38317	22.4597	21.258
452	3.25525	1.80647	21.2678
59	0.84251	14.7069	21.274
572	22.8762	1.9597	21.3324
798	14.4537	12.0448	21.3583
84	6.17848	22.2745	21.3648
477	8.45219	20.8513	21.3893
266	8.12177	24.4008	21.422
485	18.3754	21.9698	21.4755
678	6.57711	2.80945	21.4864
239	22.4742	18.8779	21.5077
227	8.93397	12.4649	21.5675
312	23.7121	21.4632	21.5687
334	3.89083	11.2988	21.5736
769	21.5359	10.0169	21.6709
256	11.4445	2.156	21.6745
330	14.8529	2.76064	21.7088
797	20.3623	0.58749	21.7172
634	8.13226	15.1778	21.723
449	6.98879	5.34293	21.7321
168	18.8265	5.39307	21.7744
521	9.46727	4.46341	21.8048
653	3.73301	6.79298	21.8214
306	5.68241	14.1352	21.8251
264	7.57887	17.477	21.8515
7	11.2707	21.0483	21.8572
511	2.24513	4.60904	21.8882
474	10.6744	24.1911	21.9184
840	20.2283	17.6931	21.9527
465	15.1901	17.6723	21.9682
651	4.96471	17.7301	21.9716
763	19.6371	8.49166	21.9983
110	4.05651	20.4524	22.0418
469	1.20355	24.422	22.1182
527	13.8901	9.68897	22.1592
793	11.4956	6.74552	22.1737
457	17.726	2.28964	22.1739
208	0.69752	17.0049	22.1799
34	12.6763	4.45944	22.2939
164	24.3431	4.30067	22.313
177	16.2044	20.414	22.4506
845	14.4804	22.7665	22.5381
242	10.4943	16.33	22.6032
641	15.6468	15.1564	22.6623
560	17.8127	24.4388	22.6655
799	13.9131	7.06399	22.7383
22	22.6617	23.8083	22.7668
30	23.1415	16.3595	22.7796
187	0.7345	11.1717	22.7833
608	19.6585	12.2401	22.8045
603	3.05413	16.5408	22.847
231	23.663	7.00258	22.8629
224	13.6606	20.0659	22.8911
823	1.04517	19.652	22.9257
169	13.2831	13.4988	22.9331
715	20.5741	15.1493	22.9363
381	20.4351	21.379	22.9435
371	8.99891	6.99531	22.9471
257	7.34538	9.90413	22.9633
385	21.4958	3.64716	23.0224
214	4.52049	23.2222	23.0281
472	10.5739	8.93762	23.0766
262	20.96	6.24722	23.1221
152	8.28474	22.6429	23.1501
191	4.62415	3.51477	23.2096
807	0.66187	22.2409	23.2132
518	1.4017	7.88176	23.2211
453	6.62541	0.75614	23.2355
783	16.4908	12.5516	23.2394
513	4.08542	9.32318	23.247
217	3.46007	13.3075	23.2561
540	6.89536	19.834	23.2586
64	15.5855	4.68117	23.2987
588	18.0999	17.9073	23.3409
601	18.0099	10.2461	23.356
438	24.4538	1.6556	23.3576
12	12.2662	11.1616	23.3639
613	23.1357	13.4747	23.3878
402	10.7044	13.4326	23.4038
148	18.0376	15.3174	23.4151
420	12.0412	18.3549	23.4889
162	17.0097	7.637	23.4894
791	1.80324	2.76339	23.4993
147	9.75357	19.8052	23.5172
423	24.0683	9.51677	23.6016
17	8.31953	3.14557	23.6064
506	12.3682	23.7381	23.6145
252	0.4583	13.6046	23.6478
418	6.16686	7.69904	23.7003
303	20.2251	23.8225	23.7138
733	9.53511	0.82504	23.7205
851	3.79988	0.85803	23.7406
401	15.409	24.5755	23.7673
590	5.5742	11.9376	23.774
567	13.7515	1.51677	23.8893
155	13.6447	16.5479	23.9032
288	23.933	18.6447	23.9469
140	21.4177	18.3992	23.9497
552	15.5041	10.4875	24.0417
